"Iteracja","Best Result","Worst Result","Average Cost"
"247","3356.0696","3392.2722","3358.5734225802953"
"248","3356.0696","3392.8044","3358.04799601237"
"249","3356.0696","3390.996","3357.8714104546443"
"250","3356.0696","3384.724","3357.6992296006943"
"251","3354.2966","3393.1545","3358.882265218099"
"252","3354.2966","3390.1448","3356.9877081976997"
"253","3353.528","3387.0166","3356.7520277235244"
"254","3353.528","3383.0557","3356.3639743381077"
"255","3353.528","3384.042","3355.6384962293837"
"256","3353.1614","3377.9346","3355.4718838161893"
"257","3353.1614","3389.1697","3355.1041293674043"
"258","3353.1614","3384.858","3354.81663547092"
"259","3353.1614","3381.784","3354.4767218695747"
"260","3353.1614","3375.806","3354.1618774414064"
"261","3353.1614","3380.388","3355.3260281032985"
"262","3353.1614","3372.7742","3353.978032090929"
"263","3352.0938","3381.196","3354.332067871094"
"264","3352.0938","3381.1895","3353.9372653537325"
"265","3352.0938","3378.4243","3353.8145582411025"
"266","3352.0938","3376.1174","3353.7903313530815"
"267","3352.0938","3380.422","3353.492340766059"
"268","3351.4177","3374.932","3353.3443556043835"
"269","3351.4177","3380.4846","3353.616265190972"
"270","3351.4177","3377.8787","3353.1616461859808"
"271","3351.4177","3390.141","3354.855726453993"
"272","3351.4177","3379.8792","3352.7652553982207"
"273","3351.4177","3378.0679","3352.6766201443143"
"274","3351.4177","3375.2437","3352.8747565375434"
"275","3351.4177","3386.008","3353.277594672309"
"276","3351.4177","3377.4585","3353.0406148274737"
"277","3351.0146","3381.5435","3352.9412590874567"
"278","3351.0146","3378.3662","3353.139814588759"
"279","3350.9827","3375.7463","3352.8006103515627"
"280","3350.96","3382.693","3352.450858561198"
"281","3350.557","3393.873","3353.5587226019966"
"282","3350.3616","3374.252","3352.1966233995227"
"283","3349.9038","3378.6235","3352.245043267144"
"284","3349.9038","3381.032","3351.5119635687934"
"285","3349.9038","3375.9014","3351.129010009766"
"286","3349.9038","3381.537","3351.0659233940974"
"287","3349.8809","3368.0137","3350.8895182291667"
"288","3349.3167","3373.701","3350.5364651150176"
"289","3349.3167","3376.8274","3350.9834859212237"
"290","3349.3167","3377.8953","3351.3823961046005"
"291","3349.3167","3386.645","3351.872089301215"
"292","3349.2937","3367.0933","3350.275638156467"
"293","3349.2937","3378.3718","3350.2093071831596"
"294","3349.2937","3374.0027","3350.440855577257"
"295","3349.2937","3372.5012","3350.0852396647138"
"296","3349.0342","3375.286","3350.0228637695313"
"297","3349.0342","3369.4668","3350.122140842014"
"298","3349.0342","3380.4807","3350.4155110677084"
"299","3349.0342","3374.3628","3350.017892795139"
"300","3349.0342","3368.6663","3349.753902859158"
"301","3349.0342","3378.642","3351.7772671169705"
"302","3349.0342","3379.863","3350.862339952257"
"303","3349.0342","3375.988","3350.3478515625"
"304","3349.0342","3377.3518","3350.509566921658"
"305","3349.0342","3374.778","3349.82259250217"
"306","3349.0342","3379.7764","3349.749087863498"
"307","3349.0342","3373.8975","3349.453565809462"
"308","3349.0342","3379.5925","3349.9666402180987"
"309","3346.8052","3377.1042","3350.1605760362413"
"310","3346.8052","3392.4492","3350.888151719835"
"311","3346.8052","3376.7998","3350.1785129123264"
"312","3346.8052","3372.965","3349.6802218967014"
"313","3346.8052","3380.4043","3349.6489915635852"
"314","3346.702","3377.2664","3349.560743543837"
"315","3346.702","3380.3545","3348.5498847113713"
"316","3346.702","3373.0002","3347.9336147732206"
"317","3346.702","3370.413","3347.4790249294706"
"318","3346.702","3376.1448","3347.5992262098525"
"319","3346.702","3380.1182","3347.3853441026477"
"320","3346.702","3368.7092","3347.4439371744793"
"321","3346.702","3380.6895","3349.999777560764"
"322","3346.702","3381.9927","3348.1837999131944"
"323","3345.9668","3378.9172","3347.409886338976"
"324","3345.9668","3378.1106","3347.510960557726"
"325","3345.9668","3377.2947","3347.4925116644963"
"326","3345.9668","3374.377","3347.221096462674"
"327","3345.9668","3382.1604","3347.447976345486"
"328","3345.9668","3369.4348","3347.107391357422"
"329","3345.4504","3375.2354","3346.9519137912325"
"330","3345.4504","3364.5972","3346.557083468967"
"331","3345.4504","3372.0002","3347.5528801812065"
"332","3345.4504","3375.5789","3347.2842210557724"
"333","3345.4504","3371.898","3346.5755703396267"
"334","3345.4504","3387.434","3346.836572265625"
"335","3345.4504","3377.0894","3346.4580003526476"
"336","3345.4504","3372.67","3346.463063557943"
"337","3345.4504","3375.3323","3345.7458747016058"
"338","3345.4504","3369.0386","3345.730403645833"
"339","3345.4504","3381.0576","3346.5624640570745"
"340","3345.4504","3367.2864","3346.096965874566"
"341","3345.4504","3394.5146","3348.3185153537324"
"342","3345.4504","3373.2092","3346.1295294867623"
"343","3345.4504","3365.2412","3345.967323811849"
"344","3345.4504","3369.959","3345.8591430664064"
"345","3345.4504","3373.596","3346.3604668511284"
"346","3345.4504","3373.9336","3346.175221761068"
"347","3345.4504","3367.863","3345.989927842882"
"348","3345.4504","3379.9922","3346.38258734809"
"349","3345.4504","3364.711","3346.053756374783"
"350","3345.4504","3375.5369","3346.073560248481"
"351","3345.4504","3374.0146","3347.386818440755"
"352","3345.4504","3390.747","3347.2116706000434"
"353","3345.4504","3365.2676","3345.9804748535157"
"354","3345.4504","3376.313","3346.111275906033"
"355","3345.4504","3369.6372","3345.977874077691"
"356","3345.4504","3371.0635","3346.3491434733073"
"357","3345.4504","3373.384","3345.8863186306426"
"358","3345.4504","3368.2412","3346.0085089789495"
"359","3345.4504","3370.1575","3346.074917263455"
"360","3345.4504","3378.3535","3346.4341606987846"
"361","3345.4504","3376.9692","3347.361432562934"
"362","3345.4504","3376.4329","3346.1651048448352"
"363","3345.4504","3374.0237","3346.0835408528646"
"364","3345.4504","3377.207","3346.4967393663196"
"365","3345.4504","3367.3386","3346.4533447265626"
"366","3345.4504","3374.471","3346.5084723578557"
"367","3345.4504","3372.138","3346.3575859917537"
"368","3345.4504","3378.3535","3346.4540418836805"
"369","3345.4504","3373.594","3346.119022623698"
"370","3345.4504","3368.5774","3346.181180826823"
"371","3345.4504","3377.136","3347.873634168837"
"372","3345.4504","3372.571","3346.100655110677"
"373","3345.4504","3373.0854","3346.290945095486"
"374","3345.4504","3377.8315","3347.130680338542"
"375","3345.4504","3369.959","3346.0897332085506"
"376","3345.4504","3372.84","3345.959911431207"
"377","3345.4504","3364.1917","3345.86487358941"
"378","3345.4504","3373.9336","3345.990353732639"
"379","3345.4504","3375.6074","3346.305310058594"
"380","3345.4504","3372.966","3346.700806342231"
"381","3345.4504","3394.692","3348.636971028646"
"382","3345.4504","3372.6008","3346.597617594401"
"383","3345.4504","3364.5767","3345.867800564236"
"384","3345.0747","3360.1648","3345.59715508355"
"385","3345.0747","3377.9846","3346.3869066026477"
"386","3345.0747","3373.072","3346.413810221354"
"387","3345.0747","3374.7473","3346.347287326389"
"388","3345.0747","3372.132","3345.8799811469185"
"389","3345.0747","3371.4473","3346.319765218099"
"390","3345.0747","3365.471","3345.938321261936"
"391","3345.0747","3377.7263","3347.735561794705"
"392","3345.0747","3377.235","3346.813486735026"
"393","3345.0747","3374.6948","3345.9939948187935"
"394","3345.0747","3375.418","3345.9058553059895"
"395","3345.0747","3375.684","3345.640569390191"
"396","3345.0747","3371.8052","3345.6270880805123"
"397","3345.0747","3368.5435","3345.8756659613714"
"398","3345.0747","3380.5046","3346.293368191189"
"399","3345.0747","3376.6165","3346.160249159071"
"400","3345.0747","3373.1448","3345.76401570638"
"401","3345.0747","3377.43","3346.4799119737413"
"402","3345.0747","3379.1584","3345.616478814019"
"403","3345.0747","3364.9988","3345.8242533365888"
"404","3345.0747","3375.5813","3345.7070909288195"
"405","3345.0747","3372.343","3345.7473395453558"
"406","3345.0747","3373.5579","3345.7812188042535"
"407","3345.0747","3373.0469","3346.0862548828127"
"408","3345.0747","3362.216","3345.688725450304"
"409","3345.0747","3370.8462","3345.502075873481"
"410","3345.0747","3374.7563","3345.8612820095486"
"411","3345.0747","3371.7793","3346.902931043837"
"412","3345.0747","3374.8157","3346.047880045573"
"413","3345.0747","3366.2385","3345.7030721028646"
"414","3345.0747","3376.5613","3345.725305175781"
"415","3345.0747","3368.2407","3345.612781439887"
"416","3345.0747","3374.5586","3346.1528157552084"
"417","3345.0747","3377.4902","3345.694862874349"
"418","3345.0747","3377.1865","3346.360801188151"
"419","3345.0747","3371.818","3346.557135687934"
"420","3345.0747","3372.0068","3345.8235765245227"
"421","3345.0747","3378.481","3346.696593560113"
"422","3345.0747","3377.2786","3345.7322862413193"
"423","3345.0747","3370.7988","3345.937353515625"
"424","3345.0747","3371.975","3345.6932393391926"
"425","3345.0747","3371.648","3345.854764811198"
"426","3345.0747","3373.112","3346.088410780165"
"427","3345.0747","3371.8767","3345.6899142795137"
"428","3345.0747","3366.957","3345.4894992404516"
"429","3345.0747","3371.4106","3345.6913208007813"
"430","3345.0747","3364.4895","3345.686616346571"
"431","3345.0747","3376.886","3347.0339362250434"
"432","3345.0747","3372.5198","3345.720791965061"
"433","3345.0747","3373.4526","3346.0581929524737"
"434","3345.0747","3366.2295","3345.720195855035"
"435","3345.0747","3373.3726","3346.1269253200953"
"436","3345.0747","3380.9443","3345.915027533637"
"437","3345.0747","3368.4626","3345.68227335612"
"438","3345.0747","3374.4143","3345.8231092664932"
"439","3345.0747","3370.5344","3346.181896294488"
"440","3345.0747","3370.55","3345.6794358995226"
"441","3345.0747","3378.713","3347.07919921875"
"442","3345.0747","3376.6958","3346.152398003472"
"443","3345.0747","3376.6445","3346.5038838704427"
"444","3345.0747","3372.7102","3345.961142985026"
"445","3345.0747","3368.035","3345.7503356933594"
"446","3345.0747","3370.1335","3345.956842719184"
"447","3345.0747","3371.8772","3345.5774949815536"
"448","3345.0747","3373.7075","3345.5860683865017"
"449","3345.0747","3373.6619","3345.6321499294704"
"450","3345.0747","3372.1206","3345.974079047309"
"451","3345.0747","3376.37","3346.824413384332"
"452","3345.0747","3378.477","3345.673438856337"
"453","3345.0747","3375.014","3345.9624640570746"
"454","3345.0747","3365.9348","3345.308664279514"
"455","3345.0747","3377.7034","3345.7266343858505"
"456","3345.0747","3373.129","3346.415799967448"
"457","3345.0747","3374.7502","3346.1392239040797"
"458","3345.0747","3379.4995","3346.951611328125"
"459","3345.0747","3379.8535","3346.0140360514324"
"460","3345.0747","3371.1785","3345.747924126519"
"461","3345.0747","3376.481","3347.4144002278645"
"462","3345.0747","3382.0552","3346.102087402344"
"463","3345.0747","3372.075","3346.1391743977865"
"464","3345.0747","3380.846","3346.3235880533853"
"465","3345.0747","3369.8862","3346.0459771050346"
"466","3345.0747","3375.2302","3345.6197577582466"
"467","3345.0747","3369.8792","3345.6790161132812"
"468","3345.0747","3372.8752","3345.9717434353297"
"469","3345.0747","3364.3882","3345.5800381130643"
"470","3345.0747","3363.8535","3345.4070576985678"
"471","3345.0747","3384.6436","3347.280254448785"
"472","3345.0747","3374.5198","3346.5325581868487"
"473","3345.0747","3379.094","3346.1079786512587"
"474","3345.0747","3385.4475","3346.479269748264"
"475","3345.0747","3379.1748","3346.352308485243"
"476","3345.0747","3369.799","3345.5360982259112"
"477","3345.0747","3379.6184","3346.306295437283"
"478","3345.0747","3369.4004","3346.0421190049915"
"479","3345.0747","3377.882","3345.834051513672"
"480","3345.0747","3371.9531","3345.785983615451"
"481","3345.0747","3375.9626","3346.8194491916233"
"482","3345.0747","3374.9873","3346.3271613227"
"483","3345.0747","3372.5903","3345.6384718153213"
"484","3345.0747","3374.602","3346.0109707302518"
"485","3345.0747","3362.203","3345.3307963053385"
"486","3345.0747","3374.6194","3345.5330491807727"
"487","3345.0747","3369.432","3345.907086181641"
"488","3345.0747","3374.7512","3345.5602362738714"
"489","3345.0747","3372.996","3345.609102376302"
"490","3345.0747","3372.5488","3345.786128065321"
"491","3345.0747","3371.0667","3347.682278781467"
"492","3345.0747","3367.7937","3345.733190917969"
"493","3345.0747","3370.2197","3345.7820224338107"
"494","3345.0747","3367.1921","3345.856686062283"
"495","3345.0747","3373.2942","3345.872509087457"
"496","3345.0747","3372.4082","3345.7287997775607"
"497","3345.0747","3379.2776","3345.8694959852432"
"498","3345.0747","3371.4966","3345.956724717882"
"499","3345.0747","3372.7634","3346.1505777994794"
"500","3345.0747","3380.6816","3345.701366509332"
"501","3345.0747","3383.339","3347.01537882487"
"502","3345.0747","3372.63","3345.9718221028647"
"503","3345.0747","3364.969","3345.265906439887"
"504","3345.0747","3375.6775","3345.62856648763"
"505","3345.0747","3372.3523","3345.863343641493"
"506","3345.0747","3368.2974","3345.5358188205296"
"507","3345.0747","3378.2275","3346.021112060547"
"508","3345.0747","3370.2424","3345.64308336046"
"509","3345.0747","3378.5044","3345.683310953776"
"510","3345.0747","3368.286","3346.253870985243"
"511","3345.0747","3385.1208","3347.760592990451"
"512","3345.0747","3371.745","3346.5258043077256"
"513","3345.0747","3373.564","3345.7955647786457"
"514","3345.0747","3368.2046","3345.601508246528"
"515","3345.0747","3364.0215","3345.5811482747395"
"516","3345.0747","3372.343","3345.761334906684"
"517","3345.0747","3373.323","3345.8968505859375"
"518","3345.0747","3370.1897","3345.7257724338106"
"519","3345.0747","3369.414","3345.454075792101"
"520","3345.0747","3371.011","3345.9379001193574"
"521","3345.0747","3380.084","3347.035454644097"
"522","3345.0747","3368.9988","3345.8110961914062"
"523","3345.0747","3373.165","3346.0220024956598"
"524","3345.0747","3371.695","3346.0696695963543"
"525","3345.0747","3370.0415","3345.777905951606"
"526","3345.0747","3369.9026","3345.585336642795"
"527","3345.0747","3372.414","3345.8098354763456"
"528","3345.0747","3375.7124","3345.86790500217"
"529","3345.0747","3370.6875","3346.0467414008244"
"530","3345.0747","3368.8994","3345.6595289442275"
"531","3345.0747","3392.094","3347.183842637804"
"532","3345.0747","3376.8796","3345.7369466145833"
"533","3345.0747","3369.344","3345.646694607205"
"534","3345.0747","3373.815","3345.738047281901"
"535","3345.0747","3367.897","3345.86629163954"
"536","3345.0747","3376.2944","3346.2289293077256"
"537","3345.0747","3367.816","3345.7686265733505"
"538","3345.0747","3373.8572","3345.9658548990888"
"539","3345.0747","3369.5625","3345.597292751736"
"540","3345.0747","3372.7063","3345.9946472167967"
"541","3345.0747","3375.1353","3346.6889940049914"
"542","3345.0747","3375.7898","3345.633416748047"
"543","3345.0747","3370.79","3345.497311062283"
"544","3345.0747","3375.5312","3345.7763515896268"
"545","3345.0747","3376.44","3345.7830485026043"
"546","3345.0747","3375.3992","3345.834425184462"
"547","3345.0747","3370.7957","3345.789185926649"
"548","3345.0747","3370.4636","3345.947683376736"
"549","3345.0747","3359.188","3345.327122667101"
"550","3345.0747","3370.5964","3345.749589029948"
"551","3345.0747","3378.7178","3347.249157714844"
"552","3345.0747","3371.3882","3345.870914713542"
"553","3345.0747","3375.5593","3345.9795905219185"
"554","3345.0747","3374.1887","3345.805217827691"
"555","3345.0747","3369.0454","3345.908689371745"
"556","3345.0747","3372.3813","3345.6750447591144"
"557","3345.0747","3371.3882","3345.729918077257"
"558","3345.0747","3374.306","3345.7007493760852"
"559","3345.0747","3373.5945","3345.929926893446"
"560","3345.0747","3373.5967","3345.7518052842884"
"561","3345.0747","3375.2854","3347.0577223036025"
"562","3345.0747","3376.547","3346.5867228190104"
"563","3345.0747","3377.0608","3345.9407118055556"
"564","3345.0747","3369.3037","3345.9127936469185"
"565","3345.0747","3376.8723","3345.9050401475693"
"566","3345.0747","3374.602","3346.068128119575"
"567","3345.0747","3369.403","3345.646512858073"
"568","3345.0747","3376.557","3346.357864718967"
"569","3345.0747","3369.1807","3345.6652431911893"
"570","3345.0747","3374.0664","3345.6377007378474"
"571","3345.0747","3381.0874","3347.988376871745"
"572","3345.0747","3360.1077","3345.5213134765627"
"573","3345.0747","3375.5876","3346.0706332736545"
"574","3345.0747","3371.747","3345.847732204861"
"575","3345.0747","3373.5264","3345.5513244628905"
